Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Date,Winner
"Auckland, New Zealand",Neil Magny,Rodrigo de Lima,1,0,30,5,2,1,0,2,Welterweight,KO/TKO Punch,2,2:32,UFC Fight Night,28-Jun-14,Neil Magny
"Auckland, New Zealand",Dan Hooker,Ian Entwistle,0,0,12,1,0,0,0,3,Featherweight,KO/TKO Elbows,1,3:34,UFC Fight Night,28-Jun-14,Dan Hooker
"Auckland, New Zealand",Gian Villante,Sean O'Connell,0,1,93,109,0,0,0,2,Light Heavyweight,S-DEC,3,5:00,UFC Fight Night,28-Jun-14,Gian Villante
"Vancouver, British Columbia, Canada",Demetrious Johnson,Ali Bagautinov,0,0,133,36,0,2,0,0,Flyweight,U-DEC,5,5:00,UFC 174,14-Jun-14,Demetrious Johnson
"Vancouver, British Columbia, Canada",Rory MacDonald,Tyron Woodley,0,0,49,26,1,0,0,0,Welterweight,U-DEC,3,5:00,UFC 174,14-Jun-14,Rory MacDonald
"Vancouver, British Columbia, Canada",Ryan Bader,Rafael Cavalcante,0,0,53,10,7,0,0,0,Light Heavyweight,U-DEC,3,5:00,UFC 174,14-Jun-14,Ryan Bader
"Vancouver, British Columbia, Canada",Andrei Arlovski,Brendan Schaub,0,0,12,30,0,1,0,0,Heavyweight,S-DEC,3,5:00,UFC 174,14-Jun-14,Andrei Arlovski
"Vancouver, British Columbia, Canada",Ovince Saint Preux,Ryan Jimmo,0,0,14,15,2,0,1,0,Light Heavyweight,KO/TKO,2,2:10,UFC 174,14-Jun-14,Ovince Saint Preux
"Vancouver, British Columbia, Canada",Kiichi Kunimoto,Daniel Sarafian,0,0,5,3,1,0,1,1,Welterweight,SUB Rear Naked Choke,1,2:52,UFC 174,14-Jun-14,Kiichi Kunimoto
"Vancouver, British Columbia, Canada",Valerie Letourneau,Elizabeth Phillips,0,0,104,67,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00,UFC 174,14-Jun-14,Valerie Letourneau
"Vancouver, British Columbia, Canada",Yves Jabouin,Mike Easton,0,0,60,42,5,0,0,0,Bantamweight,U-DEC,3,5:00,UFC 174,14-Jun-14,Yves Jabouin
"Vancouver, British Columbia, Canada",Tae Hyun Bang,Kajan Johnson,2,0,34,29,0,4,0,0,Lightweight,KO/TKO Punch,3,2:01,UFC 174,14-Jun-14,Tae Hyun Bang
"Vancouver, British Columbia, Canada",Michinori Tanaka,Roland Delorme,0,0,21,2,3,1,1,0,Bantamweight,U-DEC,3,5:00,UFC 174,14-Jun-14,Michinori Tanaka
"Vancouver, British Columbia, Canada",Jason Saggo,Josh Shockley,0,0,10,6,2,0,0,1,Lightweight,KO/TKO Punches,1,4:57,UFC 174,14-Jun-14,Jason Saggo
"Albuquerque, New Mexico, USA",Benson Henderson,Rustam Khabilov,1,0,26,18,1,6,2,0,Lightweight,SUB Rear Naked Choke,4,1:16,UFC Fight Night,7-Jun-14,Benson Henderson
"Albuquerque, New Mexico, USA",Diego Sanchez,Ross Pearson,0,1,33,51,0,1,0,0,Lightweight,S-DEC,3,5:00,UFC Fight Night,7-Jun-14,Diego Sanchez
"Albuquerque, New Mexico, USA",John Dodson,John Moraga,1,0,27,8,1,0,0,0,Flyweight,KO/TKO,2,5:00,UFC Fight Night,7-Jun-14,John Dodson
"Albuquerque, New Mexico, USA",Rafael Dos Anjos,Jason High,1,0,36,24,2,3,3,0,Lightweight,KO/TKO Punch,2,3:36,UFC Fight Night,7-Jun-14,Rafael Dos Anjos
"Albuquerque, New Mexico, USA",Piotr Hallmann,Yves Edwards,0,0,56,27,4,1,1,0,Lightweight,SUB Rear Naked Choke,3,2:31,UFC Fight Night,7-Jun-14,Piotr Hallmann
"Albuquerque, New Mexico, USA",Bryan Caraway,Erik Perez,0,0,7,10,2,1,2,0,Bantamweight,SUB Rear Naked Choke,2,1:52,UFC Fight Night,7-Jun-14,Bryan Caraway
"Albuquerque, New Mexico, USA",Sergio Pettis,Yaotzin Meza,0,0,54,43,0,1,0,0,Bantamweight,U-DEC,3,5:00,UFC Fight Night,7-Jun-14,Sergio Pettis
"Albuquerque, New Mexico, USA",Lance Benoist,Bobby Voelker,0,0,56,37,2,0,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,7-Jun-14,Lance Benoist
"Albuquerque, New Mexico, USA",Scott Jorgensen,Danny Martinez,0,1,40,47,10,0,0,0,Flyweight,U-DEC,3,5:00,UFC Fight Night,7-Jun-14,Scott Jorgensen
"Albuquerque, New Mexico, USA",Jon Tuck,Jake Lindsey,0,0,46,49,3,0,0,0,Lightweight,KO/TKO Kick,3,2:47,UFC Fight Night,7-Jun-14,Jon Tuck
"Albuquerque, New Mexico, USA",Patrick Cummins,Roger Narvaez,0,0,32,3,3,0,1,0,Light Heavyweight,KO/TKO Punches,2,2:28,UFC Fight Night,7-Jun-14,Patrick Cummins
"Sao Paulo, Brazil",Stipe Miocic,Fabio Maldonado,1,0,8,2,0,0,0,0,Heavyweight,KO/TKO Punch,1,0:35,UFC Fight Night,31-May-14,Stipe Miocic
"Sao Paulo, Brazil",Antonio Carlos Junior,Vitor Miranda,0,0,19,21,5,0,1,0,Heavyweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Antonio Carlos Junior
"Sao Paulo, Brazil",Warlley Alves,Marcio Alexandre Junior,1,0,19,8,2,0,1,0,Middleweight,SUB Guillotine Choke,3,0:25,UFC Fight Night,31-May-14,Warlley Alves
"Sao Paulo, Brazil",Demian Maia,Alexander Yakovlev,1,0,29,22,2,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Demian Maia
"Sao Paulo, Brazil",Robert Peralta,Rony Jason,0,0,51,30,1,2,0,1,Featherweight,S-DEC,3,5:00,UFC Fight Night,31-May-14,Robert Peralta
"Sao Paulo, Brazil",Rashid Magomedov,Rodrigo Damm,1,0,63,37,0,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Rashid Magomedov
"Sao Paulo, Brazil",Elias Silverio,Ernest Chavez,0,0,65,54,1,0,1,0,Lightweight,SUB Rear Naked Choke,3,4:21,UFC Fight Night,31-May-14,Elias Silverio
"Sao Paulo, Brazil",Gasan Umalatov,Paulo Thiago,0,0,24,42,1,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Gasan Umalatov
"Sao Paulo, Brazil",Edimilson Souza,Mark Eddiva,0,0,79,54,0,0,0,0,Featherweight,KO/TKO Punches,2,4:52,UFC Fight Night,31-May-14,Edimilson Souza
"Sao Paulo, Brazil",Ricardo Abreu,Wagner Silva,2,0,33,17,0,0,1,0,Middleweight,SUB Rear Naked Choke,2,1:06,UFC Fight Night,31-May-14,Ricardo Abreu
"Sao Paulo, Brazil",Marcos Rogerio de Lima,Richardson Moreira,1,0,7,3,0,0,0,0,Heavyweight,KO/TKO Punch,1,0:20,UFC Fight Night,31-May-14,Marcos Rogerio de Lima
"Sao Paulo, Brazil",Pedro Munhoz,Matt Hobar,0,0,24,7,2,0,1,0,Bantamweight,KO/TKO Punches,1,2:47,UFC Fight Night,31-May-14,Pedro Munhoz
"Berlin, Germany",Gegard Mousasi,Mark Munoz,0,0,18,3,0,0,2,0,Middleweight,SUB Rear Naked Choke,1,3:57,UFC Fight Night,31-May-14,Gegard Mousasi
"Berlin, Germany",CB Dollaway,Francis Carmont,1,0,44,29,3,1,0,1,Middleweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,CB Dollaway
"Berlin, Germany",Sean Strickland,Luke Barnatt,0,0,48,44,1,0,0,0,Middleweight,S-DEC,3,5:00,UFC Fight Night,31-May-14,Sean Strickland
"Berlin, Germany",Niklas Backstrom,Tom Niinimaki,0,0,5,7,0,2,2,0,Featherweight,SUB Rear Naked Choke,1,4:15,UFC Fight Night,31-May-14,Niklas Backstrom
"Berlin, Germany",Nick Hein,Drew Dober,0,0,50,49,2,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Nick Hein
"Berlin, Germany",Magnus Cedenblad,Krzysztof Jotko,0,0,17,15,3,0,1,0,Middleweight,SUB Guillotine Choke,2,4:59,UFC Fight Night,31-May-14,Magnus Cedenblad
"Berlin, Germany",Iuri Alcantara,Vaughan Lee,1,0,5,4,0,0,0,0,Bantamweight,KO/TKO Punch,1,0:25,UFC Fight Night,31-May-14,Iuri Alcantara
"Berlin, Germany",Peter Sobotta,Pawel Pawlak,0,0,47,21,3,0,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Peter Sobotta
"Berlin, Germany",Maximo Blanco,Andy Ogle,1,0,60,44,1,1,0,0,Featherweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Maximo Blanco
"Berlin, Germany",Ruslan Magomedov,Viktor Pesta,0,0,47,26,0,1,0,0,Heavyweight,U-DEC,3,5:00,UFC Fight Night,31-May-14,Ruslan Magomedov
"Las Vegas, Nevada, USA",TJ Dillashaw,Renan Barao,2,0,140,64,0,0,2,0,Bantamweight,KO/TKO Punches,5,2:26,UFC 173,24-May-14,TJ Dillashaw
"Las Vegas, Nevada, USA",Daniel Cormier,Dan Henderson,0,0,50,6,3,0,2,0,Light Heavyweight,SUB Rear Naked Choke,3,3:53,UFC 173,24-May-14,Daniel Cormier
"Las Vegas, Nevada, USA",Robbie Lawler,Jake Ellenberger,1,0,68,29,0,2,0,0,Welterweight,KO/TKO Knee,3,3:06,UFC 173,24-May-14,Robbie Lawler
"Las Vegas, Nevada, USA",Takeya Mizugaki,Francisco Rivera,1,0,35,41,0,3,0,1,Bantamweight,U-DEC,3,5:00,UFC 173,24-May-14,Takeya Mizugaki
"Las Vegas, Nevada, USA",James Krause,Jamie Varner,0,0,22,7,0,1,0,0,Lightweight,KO/TKO,1,5:00,UFC 173,24-May-14,James Krause
"Las Vegas, Nevada, USA",Michael Chiesa,Francisco Trinaldo,0,0,19,13,2,0,0,1,Lightweight,U-DEC,3,5:00,UFC 173,24-May-14,Michael Chiesa
"Las Vegas, Nevada, USA",Tony Ferguson,Katsunori Kikuno,1,0,38,22,1,0,1,0,Lightweight,KO/TKO Punch,1,4:06,UFC 173,24-May-14,Tony Ferguson
"Las Vegas, Nevada, USA",Chris Holdsworth,Chico Camus,0,0,26,25,4,0,2,0,Bantamweight,U-DEC,3,5:00,UFC 173,24-May-14,Chris Holdsworth
"Las Vegas, Nevada, USA",Mitch Clarke,Al Iaquinta,0,0,8,13,0,1,1,2,Lightweight,SUB D'Arce Choke,2,0:57,UFC 173,24-May-14,Mitch Clarke
"Las Vegas, Nevada, USA",Vinc Pichel,Anthony Njokuani,0,0,57,24,8,0,0,0,Lightweight,U-DEC,3,5:00,UFC 173,24-May-14,Vinc Pichel
"Las Vegas, Nevada, USA",Sam Sicilia,Aaron Phillips,0,0,37,18,5,0,1,1,Featherweight,U-DEC,3,5:00,UFC 173,24-May-14,Sam Sicilia
"Las Vegas, Nevada, USA",Li Jingliang,David Michaud,0,0,61,41,2,3,0,2,Welterweight,S-DEC,3,5:00,UFC 173,24-May-14,Li Jingliang
"Cincinnati, Ohio, USA",Matt Brown,Erick Silva,0,1,118,25,5,0,4,1,Welterweight,KO/TKO Punches,3,2:11,UFC Fight Night,10-May-14,Matt Brown
"Cincinnati, Ohio, USA",Constantinos Philippou,Lorenz Larkin,1,0,15,16,0,0,0,0,Middleweight,KO/TKO Punch,1,3:47,UFC Fight Night,10-May-14,Constantinos Philippou
"Cincinnati, Ohio, USA",Daron Cruickshank,Erik Koch,1,0,24,6,0,0,0,0,Lightweight,KO/TKO Kick,1,3:21,UFC Fight Night,10-May-14,Daron Cruickshank
"Cincinnati, Ohio, USA",Neil Magny,Tim Means,0,0,29,30,4,3,0,1,Welterweight,U-DEC,3,5:00,UFC Fight Night,10-May-14,Neil Magny
"Cincinnati, Ohio, USA",Soa Palelei,Ruan Potts,0,0,5,0,1,0,0,2,Heavyweight,KO/TKO Punch,1,2:20,UFC Fight Night,10-May-14,Soa Palelei
"Cincinnati, Ohio, USA",Chris Cariaso,Louis Smolka,0,0,64,42,2,1,4,0,Flyweight,S-DEC,3,5:00,UFC Fight Night,10-May-14,Chris Cariaso
"Cincinnati, Ohio, USA",Ed Herman,Rafael Natal,0,0,51,35,1,1,0,0,Middleweight,U-DEC,3,5:00,UFC Fight Night,10-May-14,Ed Herman
"Cincinnati, Ohio, USA",Kyoji Horiguchi,Darrell Montague,1,0,65,26,2,1,0,2,Flyweight,U-DEC,3,5:00,UFC Fight Night,10-May-14,Kyoji Horiguchi
"Cincinnati, Ohio, USA",Zak Cummings,Yan Cabral,0,0,28,23,3,1,1,2,Welterweight,U-DEC,3,5:00,UFC Fight Night,10-May-14,Zak Cummings
"Cincinnati, Ohio, USA",Johnny Eduardo,Eddie Wineland,1,0,11,6,0,0,0,0,Bantamweight,KO/TKO Punch,1,4:37,UFC Fight Night,10-May-14,Johnny Eduardo
"Cincinnati, Ohio, USA",Nik Lentz,Manvel Gamburyan,0,0,52,28,4,1,0,1,Featherweight,U-DEC,3,5:00,UFC Fight Night,10-May-14,Nik Lentz
"Cincinnati, Ohio, USA",Justin Salas,Ben Wall,1,0,20,4,0,0,0,0,Lightweight,KO/TKO Punch,1,2:41,UFC Fight Night,10-May-14,Justin Salas
"Cincinnati, Ohio, USA",Albert Tumenov,Anthony Lapsley,2,0,6,2,0,0,0,0,Welterweight,KO/TKO Punch,1,3:56,UFC Fight Night,10-May-14,Albert Tumenov
"Baltimore, Maryland, USA",Jon Jones,Glover Teixeira,0,0,138,53,3,0,2,0,Light Heavyweight,U-DEC,5,5:00,UFC 172,26-Apr-14,Jon Jones
"Baltimore, Maryland, USA",Anthony Johnson,Phil Davis,0,0,45,21,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,UFC 172,26-Apr-14,Anthony Johnson
"Baltimore, Maryland, USA",Luke Rockhold,Tim Boetsch,0,0,4,1,0,0,2,0,Middleweight,SUB Kimura,1,2:08,UFC 172,26-Apr-14,Luke Rockhold
"Baltimore, Maryland, USA",Jim Miller,Yancy Medeiros,0,0,5,9,0,0,1,0,Lightweight,SUB Guillotine Choke,1,3:18,UFC 172,26-Apr-14,Jim Miller
"Baltimore, Maryland, USA",Max Holloway,Andre Fili,0,0,47,44,0,3,2,0,Featherweight,SUB Guillotine Choke,3,3:39,UFC 172,26-Apr-14,Max Holloway
"Baltimore, Maryland, USA",Joseph Benavidez,Tim Elliott,0,0,9,16,0,3,1,0,Flyweight,SUB Guillotine Choke,1,4:08,UFC 172,26-Apr-14,Joseph Benavidez
"Baltimore, Maryland, USA",Takanori Gomi,Isaac Vallie-Flagg,0,0,130,107,0,1,0,0,Lightweight,U-DEC,3,5:00,UFC 172,26-Apr-14,Takanori Gomi
"Baltimore, Maryland, USA",Bethe Correia,Jessamyn Duke,0,0,91,54,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00,UFC 172,26-Apr-14,Bethe Correia
"Baltimore, Maryland, USA",Danny Castillo,Charlie Brenneman,1,0,16,13,0,2,0,0,Lightweight,KO/TKO Punch,2,0:21,UFC 172,26-Apr-14,Danny Castillo
"Baltimore, Maryland, USA",Chris Beal,Patrick Williams,1,0,19,14,0,2,0,0,Bantamweight,KO/TKO Flying Knee,2,1:51,UFC 172,26-Apr-14,Chris Beal
"Orlando, Florida, USA",Fabricio Werdum,Travis Browne,0,0,121,60,2,0,0,0,Heavyweight,U-DEC,5,5:00,UFC on FOX,19-Apr-14,Fabricio Werdum
"Orlando, Florida, USA",Miesha Tate,Liz Carmouche,0,0,27,18,1,5,2,0,Women's Bantamweight,U-DEC,3,5:00,UFC on FOX,19-Apr-14,Miesha Tate
"Orlando, Florida, USA",Donald Cerrone,Edson Barboza,1,0,11,28,0,0,2,0,Lightweight,SUB Rear Naked Choke,1,3:15,UFC on FOX,19-Apr-14,Donald Cerrone
"Orlando, Florida, USA",Yoel Romero,Brad Tavares,0,0,31,21,7,0,0,0,Middleweight,U-DEC,3,5:00,UFC on FOX,19-Apr-14,Yoel Romero
"Orlando, Florida, USA",Khabib Nurmagomedov,Rafael Dos Anjos,0,0,36,20,6,0,0,0,Lightweight,U-DEC,3,5:00,UFC on FOX,19-Apr-14,Khabib Nurmagomedov
"Orlando, Florida, USA",Thiago Alves,Seth Baczynski,0,0,116,90,0,0,0,0,Welterweight,U-DEC,3,5:00,UFC on FOX,19-Apr-14,Thiago Alves
"Orlando, Florida, USA",Jorge Masvidal,Pat Healy,0,0,69,32,1,2,0,0,Lightweight,U-DEC,3,5:00,UFC on FOX,19-Apr-14,Jorge Masvidal
"Orlando, Florida, USA",Alex White,Estevan Payan,1,0,20,10,0,0,0,0,Featherweight,KO/TKO Punch,1,1:28,UFC on FOX,19-Apr-14,Alex White
"Orlando, Florida, USA",Caio Magalhaes,Luke Zachrich,1,0,16,3,0,0,0,0,Middleweight,KO/TKO Punch,1,0:44,UFC on FOX,19-Apr-14,Caio Magalhaes
"Orlando, Florida, USA",Jordan Mein,Hernani Perpetuo,0,0,46,21,4,0,0,1,Welterweight,S-DEC,3,5:00,UFC on FOX,19-Apr-14,Jordan Mein
"Orlando, Florida, USA",Dustin Ortiz,Ray Borg,0,0,46,12,2,5,0,2,Flyweight,S-DEC,3,5:00,UFC on FOX,19-Apr-14,Dustin Ortiz
"Orlando, Florida, USA",Mirsad Bektic,Chas Skelly,0,0,27,19,2,0,0,0,Featherweight,M-DEC,3,5:00,UFC on FOX,19-Apr-14,Mirsad Bektic
"Orlando, Florida, USA",Derrick Lewis,Jack May,0,0,22,5,1,1,0,0,Heavyweight,KO/TKO Punches,1,4:23,UFC on FOX,19-Apr-14,Derrick Lewis
"Quebec City, Quebec, Canada",Tim Kennedy,Michael Bisping,0,0,51,40,5,0,0,0,Middleweight,U-DEC,5,5:00,UFC Fight Night,16-Apr-14,Tim Kennedy
"Quebec City, Quebec, Canada",Patrick Cote,Kyle Noke,0,0,33,50,3,0,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,16-Apr-14,Patrick Cote
"Quebec City, Quebec, Canada",Elias Theodorou,Sheldon Westcott,0,0,73,13,3,2,0,0,Middleweight,KO/TKO Elbows,2,4:41,UFC Fight Night,16-Apr-14,Elias Theodorou
"Quebec City, Quebec, Canada",Chad Laprise,Olivier Aubin-Mercier,0,0,71,45,0,2,0,0,Welterweight,S-DEC,3,5:00,UFC Fight Night,16-Apr-14,Chad Laprise
"Quebec City, Quebec, Canada",Dustin Poirier,Akira Corassani,1,0,45,24,0,0,1,0,Featherweight,KO/TKO Punch,2,0:42,UFC Fight Night,16-Apr-14,Dustin Poirier
"Quebec City, Quebec, Canada",KJ Noons,Sam Stout,1,0,7,5,0,0,0,0,Welterweight,KO/TKO Punch,1,0:30,UFC Fight Night,16-Apr-14,KJ Noons
"Quebec City, Quebec, Canada",Sarah Kaufman,Leslie Smith,0,0,202,79,1,0,0,0,Women's Bantamweight,U-DEC,3,5:00,UFC Fight Night,16-Apr-14,Sarah Kaufman
"Quebec City, Quebec, Canada",Ryan Jimmo,Sean O'Connell,1,0,20,15,1,0,0,0,Light Heavyweight,KO/TKO Punch,1,4:27,UFC Fight Night,16-Apr-14,Ryan Jimmo
"Quebec City, Quebec, Canada",George Roop,Dustin Kimura,0,0,53,7,2,3,0,0,Bantamweight,U-DEC,3,5:00,UFC Fight Night,16-Apr-14,George Roop
"Quebec City, Quebec, Canada",Mark Bocek,Mike de la Torre,0,0,70,57,3,1,0,0,Lightweight,S-DEC,3,5:00,UFC Fight Night,16-Apr-14,Mark Bocek
"Quebec City, Quebec, Canada",Nordine Taleb,Vik Grujic,0,0,48,4,4,0,0,0,Middleweight,U-DEC,3,5:00,UFC Fight Night,16-Apr-14,Nordine Taleb
"Quebec City, Quebec, Canada",Richard Walsh,Chris Indich,0,0,71,12,5,0,0,2,Welterweight,U-DEC,3,5:00,UFC Fight Night,16-Apr-14,Richard Walsh
"Quebec City, Quebec, Canada",Mitch Gagnon,Tim Gorman,0,0,47,15,2,0,5,0,Bantamweight,U-DEC,3,5:00,UFC Fight Night,16-Apr-14,Mitch Gagnon
"Abu Dhabi, United Arab Emirates",Roy Nelson,Antonio Rodrigo Nogueira,2,0,19,12,0,0,0,0,Heavyweight,KO/TKO Punch,1,3:37,UFC Fight Night,11-Apr-14,Roy Nelson
"Abu Dhabi, United Arab Emirates",Clay Guida,Tatsuya Kawajiri,1,0,47,19,3,1,0,1,Featherweight,U-DEC,3,5:00,UFC Fight Night,11-Apr-14,Clay Guida
"Abu Dhabi, United Arab Emirates",Ryan LaFlare,John Howard,0,1,64,35,4,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,11-Apr-14,Ryan LaFlare
"Abu Dhabi, United Arab Emirates",Ramsey Nijem,Beneil Dariush,2,0,34,9,1,0,1,0,Lightweight,KO/TKO Punches,1,4:20,UFC Fight Night,11-Apr-14,Ramsey Nijem
"Abu Dhabi, United Arab Emirates",Jared Rosholt,Daniel Omielanczuk,0,0,34,10,3,0,0,0,Heavyweight,U-DEC,3,5:00,UFC Fight Night,11-Apr-14,Jared Rosholt
"Abu Dhabi, United Arab Emirates",Thales Leites,Trevor Smith,1,0,5,3,0,0,0,0,Middleweight,KO/TKO Punch,1,0:45,UFC Fight Night,11-Apr-14,Thales Leites
"Abu Dhabi, United Arab Emirates",Jim Alers,Alan Omer,1,0,36,58,2,1,0,0,Featherweight,S-DEC,3,5:00,UFC Fight Night,11-Apr-14,Jim Alers
"Abu Dhabi, United Arab Emirates",Rani Yahya,Johnny Bedford,0,0,3,4,0,0,0,0,Bantamweight,CNC,1,0:39,UFC Fight Night,11-Apr-14,Rani Yahya
"Natal, Rio Grande do Norte, Brazil",Dan Henderson,Mauricio Rua,1,2,23,48,0,1,0,0,Light Heavyweight,KO/TKO Punch,3,1:31,UFC Fight Night,23-Mar-14,Dan Henderson
"Natal, Rio Grande do Norte, Brazil",CB Dollaway,Cezar Ferreira,1,0,12,3,0,0,0,0,Middleweight,KO/TKO Punch,1,0:39,UFC Fight Night,23-Mar-14,CB Dollaway
"Natal, Rio Grande do Norte, Brazil",Leonardo Santos,Norman Parke,0,0,26,37,0,0,0,0,Lightweight,M-DEC,3,5:00,UFC Fight Night,23-Mar-14,Leonardo Santos
"Natal, Rio Grande do Norte, Brazil",Fabio Maldonado,Gian Villante,0,0,132,33,0,3,0,0,Light Heavyweight,U-DEC,3,5:00,UFC Fight Night,23-Mar-14,Fabio Maldonado
"Natal, Rio Grande do Norte, Brazil",Michel Prazeres,Mairbek Taisumov,1,0,35,26,3,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,23-Mar-14,Michel Prazeres
"Natal, Rio Grande do Norte, Brazil",Rony Jason,Steven Siler,1,0,3,11,0,0,0,0,Featherweight,KO/TKO Punch,1,1:17,UFC Fight Night,23-Mar-14,Rony Jason
"Natal, Rio Grande do Norte, Brazil",Thiago Santos,Ronny Markes,1,0,7,0,0,0,0,0,Middleweight,KO/TKO Kick,1,0:53,UFC Fight Night,23-Mar-14,Thiago Santos
"Natal, Rio Grande do Norte, Brazil",Jussier Formiga,Scott Jorgensen,0,0,9,6,1,0,1,0,Flyweight,SUB Rear Naked Choke,1,3:07,UFC Fight Night,23-Mar-14,Jussier Formiga
"Natal, Rio Grande do Norte, Brazil",Kenny Robertson,Thiago Perpetuo,0,0,9,0,1,1,1,0,Welterweight,SUB Rear Naked Choke,1,1:45,UFC Fight Night,23-Mar-14,Kenny Robertson
"Natal, Rio Grande do Norte, Brazil",Hans Stringer,Francimar Barroso,0,0,44,36,1,3,0,0,Light Heavyweight,S-DEC,3,5:00,UFC Fight Night,23-Mar-14,Hans Stringer
"Natal, Rio Grande do Norte, Brazil",Godofredo Pepey,Noad Lahat,1,0,5,11,0,0,0,0,Featherweight,KO/TKO Flying Knee,1,2:39,UFC Fight Night,23-Mar-14,Godofredo Pepey
"Dallas, Texas, USA",Johny Hendricks,Robbie Lawler,0,0,158,150,2,0,0,0,Welterweight,U-DEC,5,5:00,UFC 171,15-Mar-14,Johny Hendricks
"Dallas, Texas, USA",Tyron Woodley,Carlos Condit,1,0,14,13,3,0,0,1,Welterweight,KO/TKO,2,2:00,UFC 171,15-Mar-14,Tyron Woodley
"Dallas, Texas, USA",Myles Jury,Diego Sanchez,0,0,46,25,3,0,0,2,Lightweight,U-DEC,3,5:00,UFC 171,15-Mar-14,Myles Jury
"Dallas, Texas, USA",Hector Lombard,Jake Shields,0,0,27,4,5,0,0,1,Welterweight,U-DEC,3,5:00,UFC 171,15-Mar-14,Hector Lombard
"Dallas, Texas, USA",Ovince Saint Preux,Nikita Krylov,0,0,1,1,1,0,1,0,Light Heavyweight,SUB Von Flue Choke,1,1:29,UFC 171,15-Mar-14,Ovince Saint Preux
"Dallas, Texas, USA",Kelvin Gastelum,Rick Story,0,1,59,45,1,0,0,0,Welterweight,S-DEC,3,5:00,UFC 171,15-Mar-14,Kelvin Gastelum
"Dallas, Texas, USA",Jessica Andrade,Raquel Pennington,0,0,66,82,3,2,0,2,Women's Bantamweight,S-DEC,3,5:00,UFC 171,15-Mar-14,Jessica Andrade
"Dallas, Texas, USA",Dennis Bermudez,Jimy Hettes,3,0,55,34,6,0,1,0,Featherweight,KO/TKO Knee,3,2:57,UFC 171,15-Mar-14,Dennis Bermudez
"Dallas, Texas, USA",Alex Garcia,Sean Spencer,1,0,61,58,8,0,0,0,Welterweight,S-DEC,3,5:00,UFC 171,15-Mar-14,Alex Garcia
"Dallas, Texas, USA",Francisco Trevino,Renee Forte,0,0,47,14,2,5,0,0,Lightweight,U-DEC,3,5:00,UFC 171,15-Mar-14,Francisco Trevino
"Dallas, Texas, USA",Justin Scoggins,Will Campuzano,0,0,61,4,6,0,0,1,Flyweight,U-DEC,3,5:00,UFC 171,15-Mar-14,Justin Scoggins
"Dallas, Texas, USA",Sean Strickland,Robert McDaniel,0,0,20,4,1,1,1,0,Middleweight,SUB Rear Naked Choke,1,4:33,UFC 171,15-Mar-14,Sean Strickland
"Dallas, Texas, USA",Robert Whiteford,Daniel Pineda,0,0,26,24,5,1,0,3,Featherweight,U-DEC,3,5:00,UFC 171,15-Mar-14,Robert Whiteford
"London, England, United Kingdom",Alexander Gustafsson,Jimi Manuwa,1,0,21,13,1,0,0,0,Light Heavyweight,KO/TKO Knee,2,1:18,UFC Fight Night,8-Mar-14,Alexander Gustafsson
"London, England, United Kingdom",Michael Johnson,Melvin Guillard,0,0,48,22,1,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,8-Mar-14,Michael Johnson
"London, England, United Kingdom",Brad Pickett,Neil Seery,0,0,49,47,4,0,1,0,Flyweight,U-DEC,3,5:00,UFC Fight Night,8-Mar-14,Brad Pickett
"London, England, United Kingdom",Gunnar Nelson,Omari Akhmedov,0,0,16,6,1,0,1,0,Welterweight,SUB Guillotine Choke,1,4:36,UFC Fight Night,8-Mar-14,Gunnar Nelson
"London, England, United Kingdom",Ilir Latifi,Cyrille Diabate,0,0,0,0,1,0,2,0,Light Heavyweight,SUB Guillotine Choke,1,3:02,UFC Fight Night,8-Mar-14,Ilir Latifi
"London, England, United Kingdom",Luke Barnatt,Mats Nilsson,0,0,45,25,0,0,0,0,Middleweight,KO/TKO Kick,1,4:24,UFC Fight Night,8-Mar-14,Luke Barnatt
"London, England, United Kingdom",Claudio Silva,Brad Scott,0,0,36,41,3,0,0,0,Middleweight,U-DEC,3,5:00,UFC Fight Night,8-Mar-14,Claudio Silva
